Date "Cumulative Returns"
2016-06-17 0.060075120659772274
2016-06-20 0.05859134237193597
2016-06-21 0.05814645511664196
2016-06-22 0.05582046349214398
2016-06-23 0.06774095248220124
2016-06-24 0.06774095248220124
2016-06-27 0.06446687714259092
2016-06-28 0.07044929247233966
2016-06-29 0.07357250294434348
2016-06-30 0.07357250294434348
2016-07-01 0.07357250294434348
2016-07-04 0.07357250294434348
2016-07-05 0.07357250294434348
2016-07-06 0.07357250294434348
2016-07-07 0.07357250294434348
2016-07-08 0.07357250294434348
2016-07-11 0.07357250294434348
2016-07-12 0.07357250294434348
2016-07-13 0.07357250294434348
2016-07-14 0.07357250294434348
2016-07-15 0.07357250294434348
2016-07-18 0.07357250294434348
2016-07-19 0.07343249343569003
2016-07-20 0.07286076588005841
2016-07-21 0.07764665699669493
2016-07-22 0.07549994355374157
2016-07-25 0.07958204843528183
2016-07-26 0.07958204843528183
2016-07-27 0.07958204843528183
2016-07-28 0.07958204843528183
2016-07-29 0.07958204843528183
2016-08-01 0.07958204843528183
2016-08-02 0.07958204843528183
2016-08-03 0.07958204843528183
2016-08-04 0.07958204843528183
2016-08-05 0.07958204843528183
2016-08-08 0.07958204843528183
2016-08-09 0.07958204843528183
2016-08-10 0.07958204843528183
2016-08-11 0.07958204843528183
2016-08-12 0.07958204843528183
2016-08-15 0.07958204843528183
2016-08-16 0.07958204843528183
2016-08-17 0.07958204843528183
2016-08-18 0.07958204843528183
2016-08-19 0.07958204843528183
2016-08-22 0.07958204843528183
2016-08-23 0.07958204843528183
2016-08-24 0.07958204843528183
2016-08-25 0.07958204843528183
2016-08-26 0.07958204843528183
2016-08-29 0.07958204843528183
2016-08-30 0.07958204843528183
2016-08-31 0.07958204843528183
2016-09-01 0.07958204843528183
2016-09-02 0.07958204843528183
2016-09-05 0.07910805899278106
2016-09-06 0.09439761409931702
2016-09-07 0.09439761409931702
2016-09-08 0.09439761409931702
2016-09-09 0.09439761409931702
2016-09-12 0.09439761409931702
2016-09-13 0.09439761409931702
2016-09-14 0.09439761409931702
2016-09-15 0.09439761409931702
2016-09-16 0.09439761409931702
2016-09-19 0.09439761409931702
2016-09-20 0.09439761409931702
2016-09-21 0.09439761409931702
2016-09-22 0.09439761409931702
2016-09-23 0.09439761409931702
2016-09-26 0.09439761409931702
2016-09-27 0.09439761409931702
2016-09-28 0.09439761409931702
2016-09-29 0.09439761409931702
2016-09-30 0.09439761409931702
2016-10-03 0.09439761409931702
2016-10-04 0.09439761409931702
2016-10-05 0.09439761409931702
2016-10-06 0.09439761409931702
2016-10-07 0.09439761409931702
2016-10-10 0.09439761409931702
2016-10-11 0.09439761409931702
2016-10-12 0.09439761409931702
2016-10-13 0.09439761409931702
2016-10-14 0.09439761409931702
2016-10-17 0.09439761409931702
2016-10-18 0.09439761409931702
2016-10-19 0.09439761409931702
2016-10-20 0.09439761409931702
2016-10-21 0.09439761409931702
2016-10-24 0.09439761409931702
2016-10-25 0.09439761409931702
2016-10-26 0.09243842550945836
2016-10-27 0.0868427510992058
2016-10-28 0.0823484843122193
2016-10-31 0.08578356239533669
2016-11-01 0.08546960442655749
2016-11-02 0.09415990758430759
2016-11-03 0.09415990758430759
2016-11-04 0.09415990758430759
2016-11-07 0.09415990758430759
2016-11-08 0.09415990758430759
2016-11-09 0.09415990758430759
2016-11-10 0.09415990758430759
2016-11-11 0.10360401245526507
2016-11-14 0.10360401245526507
2016-11-15 0.09354607475528898
2016-11-16 0.09083101253012238
2016-11-17 0.08720314947473184
2016-11-18 0.08421980192574363
2016-11-21 0.07769457887201536
2016-11-22 0.07958297279129933
2016-11-23 0.07381358862818477
2016-11-24 0.07357273683034293
2016-11-25 0.06783239532460161
2016-11-28 0.07523999342365784
2016-11-29 0.07165336050000981
2016-11-30 0.060637324921844815
2016-12-01 0.06592611533010473
2016-12-02 0.06721252025475355
2016-12-05 0.06721252025475355
2016-12-06 0.06721252025475355
2016-12-07 0.06721252025475355
2016-12-08 0.06721252025475355
2016-12-09 0.06721252025475355
2016-12-12 0.06721252025475355
2016-12-13 0.06721252025475355
2016-12-14 0.06721252025475355
2016-12-15 0.06721252025475355
2016-12-16 0.07055860587222895
2016-12-19 0.07872663615355702
2016-12-20 0.07872663615355702
2016-12-21 0.07872663615355702
2016-12-22 0.07872663615355702
2016-12-23 0.07872663615355702
2016-12-27 0.07872663615355702
2016-12-28 0.07872663615355702
2016-12-29 0.07872663615355702
2016-12-30 0.07872663615355702
2017-01-03 0.07872663615355702
2017-01-04 0.07872663615355702
2017-01-05 0.07872663615355702
2017-01-06 0.07872663615355702
2017-01-09 0.07872663615355702
2017-01-10 0.07872663615355702
2017-01-11 0.07872663615355702
2017-01-12 0.07872663615355702
2017-01-13 0.07872663615355702
2017-01-16 0.07872663615355702
2017-01-17 0.07872663615355702
2017-01-18 0.07872663615355702
2017-01-19 0.07872663615355702
2017-01-20 0.07872663615355702
2017-01-23 0.07872663615355702
2017-01-24 0.08640982271021702
2017-01-25 0.08640982271021702
2017-01-26 0.09435377530940148
2017-01-27 0.09435377530940148
2017-01-30 0.09435377530940148
2017-01-31 0.09435377530940148
2017-02-01 0.09651412477495569
2017-02-02 0.09508434712694847
2017-02-03 0.09244154046650976
2017-02-06 0.0951536839978342
2017-02-07 0.0951536839978342
2017-02-08 0.0951536839978342
2017-02-09 0.0951536839978342
2017-02-10 0.0951536839978342
2017-02-13 0.0951536839978342
2017-02-14 0.0951536839978342
2017-02-15 0.0951536839978342
2017-02-16 0.0951536839978342
2017-02-17 0.0951536839978342
2017-02-20 0.0951536839978342
2017-02-21 0.0951536839978342
2017-02-22 0.0951536839978342
2017-02-23 0.0951536839978342
2017-02-24 0.0951536839978342
2017-02-27 0.0951536839978342
2017-02-28 0.0951536839978342
2017-03-01 0.0951536839978342
2017-03-02 0.0951536839978342
2017-03-03 0.09742833329879019
2017-03-06 0.10200064509257345
2017-03-07 0.10200064509257345
2017-03-08 0.10200064509257345
2017-03-09 0.10200064509257345
2017-03-10 0.10200064509257345
2017-03-13 0.10200064509257345
2017-03-14 0.10200064509257345
2017-03-15 0.10200064509257345
2017-03-16 0.10200064509257345
2017-03-17 0.10200064509257345
2017-03-20 0.10215646414121515
2017-03-21 0.09884117420021177
2017-03-22 0.09358412182300935
2017-03-23 0.09365140637841218
2017-03-24 0.09284114299849833
2017-03-27 0.09093052209878394
2017-03-28 0.09156352396674006
2017-03-29 0.09411851601168575
2017-03-30 0.09411851601168575
2017-03-31 0.09411851601168575
2017-04-03 0.09411851601168575
2017-04-04 0.09411851601168575
2017-04-05 0.09411851601168575
2017-04-06 0.09411851601168575
2017-04-07 0.09411851601168575
2017-04-10 0.09411851601168575
2017-04-11 0.09411851601168575
2017-04-12 0.09874328579429292
2017-04-13 0.09874328579429292
2017-04-14 0.09874328579429292
2017-04-17 0.09874328579429292
2017-04-18 0.09874328579429292
2017-04-19 0.10484315787786613
2017-04-20 0.10484315787786613
2017-04-21 0.10484315787786613
2017-04-24 0.10484315787786613
2017-04-25 0.10484315787786613
2017-04-26 0.10484315787786613
2017-04-27 0.10805985144705854
2017-04-28 0.10805985144705854
2017-05-01 0.10805985144705854
2017-05-02 0.10887983778756904
2017-05-03 0.10794950308912021
2017-05-04 0.11146331496708584
2017-05-05 0.11146331496708584
2017-05-08 0.11146331496708584
2017-05-09 0.11146331496708584
2017-05-10 0.112158372204064
2017-05-11 0.11429111019366989
2017-05-12 0.11591751155279528
2017-05-15 0.11591751155279528
2017-05-16 0.11591751155279528
2017-05-17 0.11591751155279528
2017-05-18 0.11591751155279528
2017-05-19 0.11591751155279528
2017-05-22 0.11591751155279528
2017-05-23 0.11591751155279528
2017-05-24 0.11591751155279528
2017-05-25 0.11591751155279528
2017-05-26 0.11591751155279528
2017-05-30 0.11591751155279528
2017-05-31 0.11591751155279528
2017-06-01 0.11591751155279528
2017-06-02 0.11591751155279528
2017-06-05 0.11591751155279528
2017-06-06 0.11591751155279528
2017-06-07 0.11700833895813201
2017-06-08 0.11679108011823036
2017-06-09 0.11944840390265021
2017-06-12 0.11944840390265021
2017-06-13 0.12176213116175205
2017-06-14 0.11705781986500607
2017-06-15 0.12439936590438982
2017-06-16 0.12439936590438982
2017-06-19 0.12439936590438982
2017-06-20 0.12439936590438982
2017-06-21 0.12439936590438982
2017-06-22 0.12439936590438982
2017-06-23 0.12439936590438982
2017-06-26 0.12439936590438982
2017-06-27 0.12439936590438982
2017-06-28 0.1270091281625465
2017-06-29 0.1271373932368265
2017-06-30 0.1271373932368265
2017-07-03 0.1271373932368265
2017-07-04 0.12884492368252598
2017-07-05 0.1309794413408314
2017-07-06 0.1309794413408314
2017-07-07 0.1309794413408314
2017-07-10 0.1323311713409785
2017-07-11 0.13154699425675798
2017-07-12 0.13800147564176868
2017-07-13 0.13800147564176868
2017-07-14 0.13800147564176868
2017-07-17 0.13800147564176868
2017-07-18 0.13800147564176868
2017-07-19 0.13800147564176868
2017-07-20 0.13800147564176868
